                           time                    temp                     den                    ener                    sdot                   sneut                   s-snu                      ye                   1-sum
    394  5.4329124072791479E-01  4.6071717798889713E+09  1.9172133939869627E+07  7.517713E+17 -1.066242E+19  0.000000E+00 -1.066242E+19  5.000000E-01 -1.359313E-10  1.381406E+18 -1.295585E-01
    395  5.4331380792993533E-01  4.6175721937532673E+09  1.9171004094925847E+07  7.516396E+17 -2.108535E+19  0.000000E+00 -2.108535E+19  5.000000E-01 -1.359315E-10  2.945427E+18 -1.396907E-01
    396  5.4333543686806407E-01  4.6275401954479122E+09  1.9169921224911127E+07  7.515175E+17 -2.013576E+19  0.000000E+00 -2.013576E+19  5.000000E-01 -1.359310E-10  2.788142E+18 -1.384672E-01
    397  5.4335620327569645E-01  4.6371106877781010E+09  1.9168881538172711E+07  7.514038E+17 -1.910213E+19  0.000000E+00 -1.910213E+19  5.000000E-01 -1.359297E-10  2.632958E+18 -1.378359E-01
    398  5.4337618372696406E-01  4.6463189610141630E+09  1.9167881200965703E+07  7.512979E+17 -1.814742E+19  0.000000E+00 -1.814742E+19  5.000000E-01 -1.359297E-10  2.500980E+18 -1.378147E-01
    399  5.4339545209753060E-01  4.6551990617993746E+09  1.9166916514646161E+07  7.511988E+17 -1.728030E+19  0.000000E+00 -1.728030E+19  5.000000E-01 -1.359306E-10  2.390389E+18 -1.383303E-01
    400  5.4341407808101627E-01  4.6637831094231901E+09  1.9165983989947483E+07  7.511059E+17 -1.650055E+19  0.000000E+00 -1.650055E+19  5.000000E-01 -1.359306E-10  2.298837E+18 -1.393187E-01
    401  5.4343212669057051E-01  4.6721010661139774E+09  1.9165080371934555E+07  7.510188E+17 -1.580400E+19  0.000000E+00 -1.580400E+19  5.000000E-01 -1.359310E-10  2.224105E+18 -1.407305E-01
    402  5.4344965829438097E-01  4.6801807534038649E+09  1.9164202638225980E+07  7.509368E+17 -1.799874E+19  0.000000E+00 -1.799874E+19  5.000000E-01 -1.359310E-10  2.434070E+18 -1.352356E-01
    403  5.4347729470895567E-01  4.6929173854879217E+09  1.9162818999118082E+07  7.508131E+17 -3.312970E+19  0.000000E+00 -3.312970E+19  5.000000E-01 -1.359322E-10  6.269382E+18 -1.892375E-01
    404  5.4350249741970769E-01  4.7045324107836819E+09  1.9161557205330491E+07  7.507066E+17 -2.966136E+19  0.000000E+00 -2.966136E+19  5.000000E-01 -1.359333E-10  5.341912E+18 -1.800967E-01
    405  5.4352588084537823E-01  4.7153089928480997E+09  1.9160386495499555E+07  7.506134E+17 -2.651858E+19  0.000000E+00 -2.651858E+19  5.000000E-01 -1.359337E-10  4.695600E+18 -1.770683E-01
    406  5.4354790104693840E-01  4.7254573138226061E+09  1.9159284036569506E+07  7.505309E+17 -2.416938E+19  0.000000E+00 -2.416938E+19  5.000000E-01 -1.359342E-10  4.272730E+18 -1.767828E-01
    407  5.4356886986377795E-01  4.7351210892954121E+09  1.9158234216052912E+07  7.504573E+17 -2.239895E+19  0.000000E+00 -2.239895E+19  5.000000E-01 -1.359342E-10  3.991213E+18 -1.781875E-01
    408  5.4357087697436313E-01  4.7360460945636005E+09  1.9158133728462815E+07  7.504505E+17 -3.890738E+18  0.000000E+00 -3.890738E+18  5.000000E-01 -1.359342E-10  9.155276E+17 -2.353095E-01
    409  5.4357297233402646E-01  4.7369507377200251E+09  1.9157753500236802E+07  7.504449E+17 -2.020200E+18  0.000000E+00 -2.020200E+18  5.000000E-01 -1.359339E-10  7.565989E+17 -3.745168E-01
    410  5.4357684347013879E-01  4.7384786435803423E+09  1.9156404130802654E+07  7.504382E+17 -2.369555E+18  0.000000E+00 -2.369555E+18  5.000000E-01 -1.359337E-10  8.019444E+17 -3.384367E-01
    411  5.4358377810755310E-01  4.7412156884263592E+09  1.9153986910768993E+07  7.504269E+17 -2.178151E+18  0.000000E+00 -2.178151E+18  5.000000E-01 -1.359337E-10  8.312595E+17 -3.816353E-01
    412  5.4359596681232702E-01  4.7460264708203030E+09  1.9149738270270042E+07  7.504086E+17 -4.989617E+18  0.000000E+00 -4.989617E+18  5.000000E-01 -1.359333E-10  1.205888E+18 -2.416794E-01
    413  5.4361610750195799E-01  4.7539758368009911E+09  1.9142717790963173E+07  7.503823E+17 -1.327277E+19  0.000000E+00 -1.327277E+19  5.000000E-01 -1.359335E-10  2.795203E+18 -2.105968E-01
    414  5.4363582369141283E-01  4.7617576560233164E+09  1.9135845280507267E+07  7.503610E+17 -1.297179E+19  0.000000E+00 -1.297179E+19  5.000000E-01 -1.359322E-10  2.792351E+18 -2.152634E-01
    415  5.4365516924138813E-01  4.7693931868650627E+09  1.9129101964574691E+07  7.503442E+17 -1.260673E+19  0.000000E+00 -1.260673E+19  5.000000E-01 -1.359326E-10  2.786969E+18 -2.210699E-01
    416  5.4367418198862538E-01  4.7768973631796064E+09  1.9122474654338963E+07  7.503319E+17 -2.625632E+19  0.000000E+00 -2.625632E+19  5.000000E-01 -1.359319E-10  2.842446E+18 -1.082576E-01
    417  5.4367718607575266E-01  4.7780830518749876E+09  1.9121427513853732E+07  7.503304E+17 -1.341103E+18  0.000000E+00 -1.341103E+18  5.000000E-01 -1.359322E-10  9.054654E+17 -6.751648E-01
    418  5.4368027766273996E-01  4.7793032760516920E+09  1.9120349873372328E+07  7.503289E+17 -3.044728E+17  0.000000E+00 -3.044728E+17  5.000000E-01 -1.359319E-10  8.349070E+17 -2.742140E+00
    419  5.4368610871400191E-01  4.7816047444414396E+09  1.9118317332507446E+07  7.503263E+17 -9.469278E+17  0.000000E+00 -9.469278E+17  5.000000E-01 -1.359326E-10  9.173662E+17 -9.687816E-01
    420  5.4369659058876418E-01  4.7857418549463806E+09  1.9114663645061087E+07  7.503227E+17 -3.060003E+18  0.000000E+00 -3.060003E+18  4.999999E-01 -1.359330E-10  1.205249E+18 -3.938717E-01
    421  5.4371397035310254E-01  4.7926015062252169E+09  1.9108605546846412E+07  7.503196E+17 -2.175301E+19  0.000000E+00 -2.175301E+19  4.999999E-01 -1.359328E-10  2.561010E+18 -1.177313E-01
    422  5.4371676000749103E-01  4.7937025600669699E+09  1.9107633151597463E+07  7.503195E+17 -9.044312E+17  0.000000E+00 -9.044312E+17  4.999999E-01 -1.359330E-10  9.591703E+17 -1.060523E+00
    423  5.4371964907867953E-01  4.7948428529090977E+09  1.9106626102441419E+07  7.503194E+17  1.432213E+17  0.000000E+00  1.432213E+17  4.999999E-01 -1.359319E-10  8.862228E+17  6.187785E+00
    424  5.4372515723392756E-01  4.7970168768748741E+09  1.9104706114067320E+07  7.503195E+17 -4.885093E+17  0.000000E+00 -4.885093E+17  4.999999E-01 -1.359319E-10  9.663460E+17 -1.978153E+00
    425  5.4373512624027787E-01  4.8009515623992739E+09  1.9101231198159538E+07  7.503206E+17 -2.469832E+18  0.000000E+00 -2.469832E+18  4.999999E-01 -1.359324E-10  1.233749E+18 -4.995273E-01
    426  5.4375168010446684E-01  4.8074852376231070E+09  1.9095460985564198E+07  7.503251E+17 -2.079260E+19  0.000000E+00 -2.079260E+19  4.999999E-01 -1.359324E-10  2.529879E+18 -1.216721E-01
    427  5.4377864568998102E-01  4.8181283343622684E+09  1.9086061539042324E+07  7.503394E+17 -2.270371E+19  0.000000E+00 -2.270371E+19  4.999999E-01 -1.359317E-10  7.550642E+18 -3.325731E-01
    428  5.4380169647636178E-01  4.8272262918026934E+09  1.9078026681658674E+07  7.503587E+17 -7.879724E+19  0.000000E+00 -7.879724E+19  4.999999E-01 -1.359333E-10  5.500658E+18 -6.980775E-02
    429  5.4380536067828511E-01  4.8286725224258432E+09  1.9076749443676747E+07  7.503623E+17 -9.883898E+16  0.000000E+00 -9.883898E+16  4.999999E-01 -1.359333E-10  1.111558E+18 -1.124615E+01
    430  5.4380910890663137E-01  4.8301519175930166E+09  1.9075442916441359E+07  7.503662E+17  2.761559E+17  0.000000E+00  2.761559E+17  4.999999E-01 -1.359337E-10  1.107161E+18  4.009187E+00
    431  5.4381597599366271E-01  4.8328623008536520E+09  1.9073049242575899E+07  7.503738E+17  3.614366E+17  0.000000E+00  3.614366E+17  4.999999E-01 -1.359342E-10  1.158363E+18  3.204886E+00
    432  5.4382799543823113E-01  4.8376062776245365E+09  1.9068859601435564E+07  7.503884E+17 -7.489151E+18  0.000000E+00 -7.489151E+18  4.999999E-01 -1.359359E-10  1.823279E+18 -2.434560E-01
    433  5.4384791610821215E-01  4.8454688036433163E+09  1.9061915814805452E+07  7.504166E+17 -5.757749E+19  0.000000E+00 -5.757749E+19  4.999999E-01 -1.359357E-10  4.460190E+18 -7.746412E-02
    434  5.4385116835430103E-01  4.8467524386574831E+09  1.9060782173068937E+07  7.504216E+17  4.575842E+17  0.000000E+00  4.575842E+17  4.999999E-01 -1.359350E-10  1.202417E+18  2.627749E+00
    435  5.4385452722814731E-01  4.8480781587781096E+09  1.9059611363887910E+07  7.504270E+17  7.235480E+17  0.000000E+00  7.235480E+17  4.999999E-01 -1.359339E-10  1.201092E+18  1.660003E+00
    436  5.4386073969005844E-01  4.8505301668412647E+09  1.9057445873972174E+07  7.504372E+17  1.013690E+18  0.000000E+00  1.013690E+18  4.999999E-01 -1.359344E-10  1.225392E+18  1.208843E+00
    437  5.4387170743901969E-01  4.8548590479309807E+09  1.9053622824412491E+07  7.504564E+17 -5.652980E+18  0.000000E+00 -5.652980E+18  4.999999E-01 -1.359344E-10  1.800321E+18 -3.184728E-01
    438  5.4389006604081336E-01  4.8621050383724985E+09  1.9047223530924678E+07  7.504919E+17 -5.106657E+19  0.000000E+00 -5.106657E+19  4.999999E-01 -1.359344E-10  4.219919E+18 -8.263564E-02
    439  5.4389308664788671E-01  4.8632972473559017E+09  1.9046170632049754E+07  7.504981E+17  9.100308E+17  0.000000E+00  9.100308E+17  4.999999E-01 -1.359346E-10  1.296779E+18  1.424983E+00
    440  5.4389623375019425E-01  4.8645393829768581E+09  1.9045073640485339E+07  7.505047E+17  2.338031E+18  0.000000E+00  2.338031E+18  4.999999E-01 -1.359346E-10  1.194160E+18  5.107544E-01
    441  5.4390202511061347E-01  4.8668251857146015E+09  1.9043054934734605E+07  7.505171E+17 -6.014348E+17  0.000000E+00 -6.014348E+17  4.999999E-01 -1.359353E-10  1.411915E+18 -2.347577E+00
    442  5.4391270708000639E-01  4.8710412719387894E+09  1.9039331499914169E+07  7.505410E+17 -5.839716E+18  0.000000E+00 -5.839716E+18  4.999999E-01 -1.359359E-10  1.921265E+18 -3.289997E-01
    443  5.4393083110570695E-01  4.8781946771089706E+09  1.9033013973070782E+07  7.505848E+17 -5.713076E+19  0.000000E+00 -5.713076E+19  4.999999E-01 -1.359353E-10  4.578116E+18 -8.013400E-02
    444  5.4393379618483584E-01  4.8793649696654387E+09  1.9031980429679316E+07  7.505922E+17  1.315046E+18  0.000000E+00  1.315046E+18  4.999999E-01 -1.359373E-10  1.396708E+18  1.062098E+00
    445  5.4393689854539906E-01  4.8805894460847168E+09  1.9030899033831626E+07  7.506002E+17  2.755582E+18  0.000000E+00  2.755582E+18  4.999999E-01 -1.359370E-10  1.293766E+18  4.695072E-01
    446  5.4394262344092525E-01  4.8828490156710997E+09  1.9028903495877761E+07  7.506152E+17 -6.559623E+17  0.000000E+00 -6.559623E+17  4.999999E-01 -1.359375E-10  1.543012E+18 -2.352287E+00
    447  5.4395315540816813E-01  4.8870058972697086E+09  1.9025232347598132E+07  7.506437E+17 -6.530646E+18  0.000000E+00 -6.530646E+18  4.999999E-01 -1.359368E-10  2.082065E+18 -3.188145E-01
    448  5.4397135669254515E-01  4.8941897958095598E+09  1.9018887890547823E+07  7.506960E+17 -6.764932E+19  0.000000E+00 -6.764932E+19  4.999999E-01 -1.359379E-10  5.151973E+18 -7.615706E-02
    449  5.4397431116225825E-01  4.8953559009161196E+09  1.9017858045301031E+07  7.507048E+17  1.693258E+18  0.000000E+00  1.693258E+18  4.999999E-01 -1.359370E-10  1.504794E+18  8.886979E-01
    450  5.4397741665943777E-01  4.8965816153322763E+09  1.9016775556116901E+07  7.507141E+17  3.102257E+18  0.000000E+00  3.102257E+18  4.999999E-01 -1.359364E-10  1.406633E+18  4.534224E-01
    451  5.4398318249031563E-01  4.8988573417681961E+09  1.9014765749247991E+07  7.507318E+17  2.144222E+18  0.000000E+00  2.144222E+18  4.999999E-01 -1.359366E-10  1.528041E+18  7.126319E-01
    452  5.4399319323740991E-01  4.9028085020239105E+09  1.9011276283688001E+07  7.507633E+17 -5.997244E+18  0.000000E+00 -5.997244E+18  4.999999E-01 -1.359370E-10  2.171009E+18 -3.620010E-01
    453  5.4401066590193092E-01  4.9097048202473812E+09  1.9005185803076208E+07  7.508210E+17 -6.814901E+19  0.000000E+00 -6.814901E+19  4.999999E-01 -1.359366E-10  5.305240E+18 -7.784765E-02
    454  5.4401351018560196E-01  4.9108274358215361E+09  1.9004194365592126E+07  7.508306E+17  2.037572E+18  0.000000E+00  2.037572E+18  4.999999E-01 -1.359364E-10  1.620641E+18  7.953783E-01
    455  5.4401651454706523E-01  4.9120132327950993E+09  1.9003147129481062E+07  7.508409E+17  3.441394E+18  0.000000E+00  3.441394E+18  4.999999E-01 -1.359364E-10  1.522517E+18  4.424128E-01
    456  5.4402213972793056E-01  4.9142334458178616E+09  1.9001186349260222E+07  7.508604E+17 -1.089768E+18  0.000000E+00 -1.089768E+18  4.999999E-01 -1.359375E-10  1.846507E+18 -1.694404E+00
    457  5.4403245444733506E-01  4.9183045814659843E+09  1.8997590927481614E+07  7.508970E+17 -8.650865E+18  0.000000E+00 -8.650865E+18  4.999999E-01 -1.359375E-10  2.469994E+18 -2.855199E-01
    458  5.4405046690680381E-01  4.9254139523541231E+09  1.8991312289496358E+07  7.509635E+17 -8.744526E+19  0.000000E+00 -8.744526E+19  4.999999E-01 -1.359375E-10  6.306838E+18 -7.212327E-02
    459  5.4405336883375621E-01  4.9265593192614412E+09  1.8990300759181723E+07  7.509744E+17  2.339883E+18  0.000000E+00  2.339883E+18  4.999999E-01 -1.359359E-10  1.744258E+18  7.454467E-01
    460  5.4405642295196499E-01  4.9277647548167629E+09  1.8989236179265231E+07  7.509860E+17  3.608609E+18  0.000000E+00  3.608609E+18  4.999999E-01 -1.359362E-10  1.662467E+18  4.606947E-01
    461  5.4406219894962815E-01  4.9300444939999466E+09  1.8987222828540217E+07  7.510082E+17  2.433005E+18  0.000000E+00  2.433005E+18  4.999999E-01 -1.359366E-10  1.799228E+18  7.395087E-01
    462  5.4407218568932647E-01  4.9339861787322197E+09  1.8983741731284872E+07  7.510473E+17 -8.950134E+18  0.000000E+00 -8.950134E+18  4.999999E-01 -1.359362E-10  2.630243E+18 -2.938775E-01
    463  5.4408966365496347E-01  4.9408845892629499E+09  1.8977649402852777E+07  7.511178E+17 -9.083275E+19  0.000000E+00 -9.083275E+19  4.999999E-01 -1.359359E-10  6.643514E+18 -7.314007E-02
    464  5.4409248773928354E-01  4.9419992323179712E+09  1.8976665006295700E+07  7.511294E+17  2.598522E+18  0.000000E+00  2.598522E+18  4.999999E-01 -1.359364E-10  1.878953E+18  7.230853E-01
    465  5.4409544426103573E-01  4.9431661473476305E+09  1.8975634445765655E+07  7.511416E+17  3.816084E+18  0.000000E+00  3.816084E+18  4.999999E-01 -1.359346E-10  1.802310E+18  4.722932E-01
    466  5.4410102708086960E-01  4.9453696408166647E+09  1.8973688431411836E+07  7.511648E+17  2.624651E+18  0.000000E+00  2.624651E+18  4.999999E-01 -1.359353E-10  1.935914E+18  7.375893E-01
    467  5.4411071607756412E-01  4.9491938088129749E+09  1.8970311119013675E+07  7.512057E+17 -9.293595E+18  0.000000E+00 -9.293595E+18  4.999999E-01 -1.359346E-10  2.801249E+18 -3.014171E-01
    468  5.4412774002454767E-01  4.9559130218830194E+09  1.8964377048745520E+07  7.512791E+17 -9.480941E+19  0.000000E+00 -9.480941E+19  4.999999E-01 -1.359357E-10  7.027674E+18 -7.412423E-02
    469  5.4413049924779289E-01  4.9570020648006430E+09  1.8963415260939293E+07  7.512911E+17  2.790935E+18  0.000000E+00  2.790935E+18  4.999999E-01 -1.359350E-10  2.019803E+18  7.237010E-01
    470  5.4413337269468287E-01  4.9581361908595362E+09  1.8962413657975335E+07  7.513037E+17  3.930967E+18  0.000000E+00  3.930967E+18  4.999999E-01 -1.359348E-10  1.950982E+18  4.963109E-01
    471  5.4413879993558589E-01  4.9602782785930738E+09  1.8960521874071646E+07  7.513277E+17  2.712578E+18  0.000000E+00  2.712578E+18  4.999999E-01 -1.359350E-10  2.082604E+18  7.677585E-01
    472  5.4414826042868825E-01  4.9640122580846577E+09  1.8957224211614463E+07  7.513698E+17 -9.951277E+18  0.000000E+00 -9.951277E+18  4.999999E-01 -1.359344E-10  2.997144E+18 -3.011819E-01
    473  5.4416497907325112E-01  4.9706109707785368E+09  1.8951396561204117E+07  7.514454E+17 -1.009986E+20  0.000000E+00 -1.009986E+20  4.999999E-01 -1.359333E-10  7.532397E+18 -7.457925E-02
    474  5.4416769027572642E-01  4.9716810602898111E+09  1.8950451512090936E+07  7.514577E+17  2.906632E+18  0.000000E+00  2.906632E+18  4.999999E-01 -1.359353E-10  2.167454E+18  7.456926E-01
    475  5.4417049810506768E-01  4.9727892876372318E+09  1.8949472781563397E+07  7.514705E+17  3.934415E+18  0.000000E+00  3.934415E+18  4.999999E-01 -1.359348E-10  2.110244E+18  5.363553E-01
    476  5.4417581251513647E-01  4.9748868419604626E+09  1.8947620327322762E+07  7.514949E+17  2.670674E+18  0.000000E+00  2.670674E+18  4.999999E-01 -1.359359E-10  2.241627E+18  8.393491E-01
    477  5.4418506176216308E-01  4.9785374443483410E+09  1.8944396299320534E+07  7.515376E+17 -1.069594E+19  0.000000E+00 -1.069594E+19  4.999999E-01 -1.359362E-10  3.204397E+18 -2.995901E-01
    478  5.4420147019133791E-01  4.9850137175578928E+09  1.8938676781290576E+07  7.516138E+17 -1.066021E+20  0.000000E+00 -1.066021E+20  4.999999E-01 -1.359362E-10  8.034384E+18 -7.536797E-02
    479  5.4420413126589606E-01  4.9860640219889841E+09  1.8937749205362845E+07  7.516261E+17  2.935634E+18  0.000000E+00  2.935634E+18  4.999999E-01 -1.359355E-10  2.322779E+18  7.912358E-01
    480  5.4420687424202530E-01  4.9871466523023996E+09  1.8936793080845397E+07  7.516389E+17  3.832730E+18  0.000000E+00  3.832730E+18  4.999999E-01 -1.359359E-10  2.278845E+18  5.945749E-01
    481  5.4421208449169922E-01  4.9892030953670464E+09  1.8934976933995929E+07  7.516633E+17  2.520910E+18  0.000000E+00  2.520910E+18  4.999999E-01 -1.359357E-10  2.410155E+18  9.560654E-01
    482  5.4422113558523799E-01  4.9927754881889133E+09  1.8931821976739857E+07  7.517056E+17 -1.151196E+19  0.000000E+00 -1.151196E+19  4.999999E-01 -1.359355E-10  3.421441E+18 -2.972074E-01
    483  5.4423717820182482E-01  4.9991073781526270E+09  1.8926229970714267E+07  7.517806E+17 -1.102887E+20  0.000000E+00 -1.102887E+20  4.999999E-01 -1.359359E-10  8.469830E+18 -7.679693E-02
    484  5.4423743818468640E-01  4.9992099912683249E+09  1.8926139347983208E+07  7.517818E+17  4.841469E+18  0.000000E+00  4.841469E+18  4.999999E-01 -1.359359E-10  2.272139E+18  4.693077E-01
    485  5.4423776879130392E-01  4.9993404790046692E+09  1.8926024107792351E+07  7.517833E+17  3.445109E+18  0.000000E+00  3.445109E+18  4.999999E-01 -1.359359E-10  2.446533E+18  7.101470E-01
    486  5.4423843000453886E-01  4.9996014544773140E+09  1.8925793627410676E+07  7.517864E+17  2.738601E+18  0.000000E+00  2.738601E+18  4.999999E-01 -1.359359E-10  2.521419E+18  9.206959E-01
    487  5.4423975243100886E-01  5.0001234054226475E+09  1.8925332666647289E+07  7.517924E+17  1.051768E+21  0.000000E+00  1.051768E+21  4.999999E-01 -1.359357E-10 -2.451509E+20 -2.330846E-01
    488  5.4424101494063837E-01  5.0006217076795702E+09  1.8924892591213372E+07  7.517983E+17  3.759774E+18  0.000000E+00  3.759774E+18  4.999999E-01 -1.359348E-10  2.289390E+18  6.089169E-01
    489  5.4424338112835324E-01  5.0015556226779737E+09  1.8924067804565407E+07  7.518093E+17  3.040849E+18  0.000000E+00  3.040849E+18  4.999999E-01 -1.359357E-10  2.506465E+18  8.242648E-01
    490  5.4424778893645875E-01  5.0032953485982561E+09  1.8922531366332140E+07  7.518298E+17  3.141986E+18  0.000000E+00  3.141986E+18  4.999999E-01 -1.359355E-10  2.518263E+18  8.014877E-01
    491  5.4425547070824742E-01  5.0063272812900934E+09  1.8919853716218337E+07  7.518654E+17 -5.607324E+18  0.000000E+00 -5.607324E+18  4.999999E-01 -1.359350E-10  3.188894E+18 -5.687016E-01
    492  5.4426915777921547E-01  5.0117294566039610E+09  1.8915082787304606E+07  7.519285E+17 -6.921282E+19  0.000000E+00 -6.921282E+19  4.999999E-01 -1.359346E-10  6.475468E+18 -9.355878E-02
    493  5.4429171179178315E-01  5.0206313414707956E+09  1.8907221091333937E+07  7.520305E+17 -8.627374E+19  0.000000E+00 -8.627374E+19  4.999999E-01 -1.359362E-10  1.777154E+19 -2.059902E-01
    494  5.4431274000550556E-01  5.0289310059739676E+09  1.8899891246030547E+07  7.521225E+17 -9.086757E+19  0.000000E+00 -9.086757E+19  4.999999E-01 -1.359355E-10  1.638319E+19 -1.802974E-01
    495  5.4433278980582389E-01  5.0368444986840239E+09  1.8892902448187932E+07  7.522064E+17 -9.264860E+19  0.000000E+00 -9.264860E+19  4.999999E-01 -1.359370E-10  1.565394E+19 -1.689603E-01
    496  5.4435225850006697E-01  5.0445286335642109E+09  1.8886116207618736E+07  7.522835E+17 -2.707880E+20  0.000000E+00 -2.707880E+20  4.999999E-01 -1.359388E-10  1.611481E+19 -5.951081E-02
    497  5.4436854042819749E-01  5.0509549778429985E+09  1.8880440784303512E+07  7.523437E+17 -2.630437E+20  0.000000E+00 -2.630437E+20  4.999999E-01 -1.359375E-10  1.209268E+19 -4.597213E-02
    498  5.4437164552332251E-01  5.0521805335715218E+09  1.8879358435264304E+07  7.523544E+17 -1.421807E+18  0.000000E+00 -1.421807E+18  4.999999E-01 -1.359375E-10  3.406093E+18 -2.395608E+00
    499  5.4437446077583329E-01  5.0532916907834291E+09  1.8878377117228143E+07  7.523642E+17  3.788891E+17  0.000000E+00  3.788891E+17  4.999999E-01 -1.359373E-10  3.323229E+18  8.770980E+00
    500  5.4438004451157751E-01  5.0554955457548103E+09  1.8876430783613678E+07  7.523832E+17 -2.207923E+18  0.000000E+00 -2.207923E+18  4.999999E-01 -1.359384E-10  3.536413E+18 -1.601692E+00
    501  5.4438996336865886E-01  5.0594104377716436E+09  1.8872973348333985E+07  7.524156E+17 -3.213503E+19  0.000000E+00 -3.213503E+19  4.999999E-01 -1.359379E-10  5.443975E+18 -1.694094E-01
    502  5.4439880100286475E-01  5.0628985799352608E+09  1.8869892797012210E+07  7.524427E+17 -4.489223E+19  0.000000E+00 -4.489223E+19  4.999999E-01 -1.359375E-10  5.560349E+18 -1.238599E-01
    503  5.4440044506488083E-01  5.0635474778081856E+09  1.8869319723121762E+07  7.524475E+17  1.879936E+18  0.000000E+00  1.879936E+18  4.999999E-01 -1.359377E-10  3.304877E+18  1.757973E+00
    504  5.4440189677426609E-01  5.0641204556660681E+09  1.8868813697961476E+07  7.524517E+17  1.923333E+18  0.000000E+00  1.923333E+18  4.999999E-01 -1.359379E-10  3.301316E+18  1.716455E+00
    505  5.4440463870240730E-01  5.0652026723471518E+09  1.8867857938743249E+07  7.524596E+17 -5.046171E+17  0.000000E+00 -5.046171E+17  4.999999E-01 -1.359373E-10  3.534987E+18 -7.005285E+00
    506  5.4441008203816232E-01  5.0652986473935328E+09  1.8863845285816237E+07  7.526534E+17  2.677676E+19  0.000000E+00  2.677676E+19  4.999999E-01 -1.359379E-10  7.386982E+17  2.758729E-02
    507  5.4441546513807793E-01  5.0646831045472021E+09  1.8859144845130321E+07  7.529064E+17  4.857122E+19  0.000000E+00  4.857122E+19  4.999999E-01 -1.359395E-10 -1.210590E+18 -2.492402E-02
    508  5.4442623133790924E-01  5.0634520188545294E+09  1.8849743963758390E+07  7.534067E+17  6.035599E+19  0.000000E+00  6.035599E+19  4.999999E-01 -1.359399E-10 -1.469402E+18 -2.434559E-02
    509  5.4443772088777009E-01  5.0621382200517416E+09  1.8839711464180909E+07  7.539319E+17  6.492097E+19  0.000000E+00  6.492097E+19  4.999999E-01 -1.359395E-10 -1.855369E+18 -2.857888E-02
    510  5.4446069998749180E-01  5.0595106224461670E+09  1.8819646465025939E+07  7.549565E+17  1.451781E+20  0.000000E+00  1.451781E+20  4.999999E-01 -1.359397E-10 -2.812864E+18 -1.937526E-02
    511  5.4450500948629454E-01  5.0544439516727991E+09  1.8780956086951897E+07  7.568424E+17  4.383961E+20  0.000000E+00  4.383961E+20  4.999999E-01 -1.359397E-10 -5.509376E+18 -1.256712E-02
    512  5.4451240705464765E-01  5.0535980598351240E+09  1.8774496643172484E+07  7.571465E+17  4.666499E+19  0.000000E+00  4.666499E+19  4.999999E-01 -1.359399E-10 -1.533760E+18 -3.286746E-02
    513  5.4452088280430500E-01  5.0526288808953571E+09  1.8767095747934118E+07  7.574913E+17  4.762315E+19  0.000000E+00  4.762315E+19  4.999999E-01 -1.359401E-10 -1.868757E+18 -3.924052E-02
    514  5.4453783430361968E-01  5.0506905230158234E+09  1.8752293957457386E+07  7.581700E+17  6.548806E+19  0.000000E+00  6.548806E+19  4.999999E-01 -1.359401E-10 -2.338621E+18 -3.571065E-02
    515  5.4457173730224895E-01  5.0468138072567673E+09  1.8722690376504023E+07  7.594851E+17  1.627694E+20  0.000000E+00  1.627694E+20  4.999999E-01 -1.359397E-10 -3.698732E+18 -2.272375E-02
    516  5.4463494769295884E-01  5.0395858708585529E+09  1.8667496028094415E+07  7.618010E+17  3.961366E+20  0.000000E+00  3.961366E+20  4.999998E-01 -1.359390E-10 -6.018049E+18 -1.519185E-02
    517  5.4469543165365331E-01  5.0326696943233023E+09  1.8614682356761720E+07  7.638707E+17  3.531743E+20  0.000000E+00  3.531743E+20  4.999998E-01 -1.359375E-10 -5.782446E+18 -1.637278E-02
    518  5.4479388139507701E-01  5.0214122339368114E+09  1.8528717545154803E+07  7.669827E+17  7.768689E+20  0.000000E+00  7.768689E+20  4.999998E-01 -1.359362E-10 -1.127281E+19 -1.451057E-02
    519  5.4488259463217947E-01  5.0112681163596983E+09  1.8451254500516295E+07  7.695576E+17  5.306752E+20  0.000000E+00  5.306752E+20  4.999998E-01 -1.359362E-10 -1.150267E+19 -2.167554E-02
    520  5.4496645046364289E-01  5.0016794299170084E+09  1.8378032868344907E+07  7.718251E+17  2.624936E+20  0.000000E+00  2.624936E+20  4.999997E-01 -1.359346E-10 -1.339748E+19 -5.103925E-02
    521  5.4497989609719943E-01  5.0001419582594385E+09  1.8366292346339379E+07  7.721756E+17  3.014952E+19  0.000000E+00  3.014952E+19  4.999997E-01 -1.359348E-10 -1.851501E+18 -6.141064E-02
    522  5.4498003801746697E-01  5.0001257300625257E+09  1.8366168423727844E+07  7.721793E+17  2.604293E+19  0.000000E+00  2.604293E+19  4.999997E-01 -1.359357E-10 -1.508752E+18 -5.793327E-02
    523  5.4498024032863479E-01  5.0001025963302832E+09  1.8365991768703908E+07  7.721845E+17  2.685252E+19  0.000000E+00  2.685252E+19  4.999997E-01 -1.359353E-10 -1.601524E+18 -5.964147E-02
    524  5.4498064495097054E-01  5.0000563288657846E+09  1.8365638458655942E+07  7.721950E+17  2.673833E+19  0.000000E+00  2.673833E+19  4.999997E-01 -1.359342E-10 -1.591601E+18 -5.952507E-02
