   41  85  5.446883E-29 nb85 
   41  86  6.365504E-29 nb86 
   41  87  4.018165E-29 nb87 
   41  88  6.578906E-29 nb88 
   41  89  1.045391E-28 nb89 
   41  90  7.963170E-29 nb90 
   42  83  4.176064E-29 mo83 
   42  84  4.963018E-29 mo84 
   42  85  6.138603E-29 mo85 
   42  86  6.750890E-29 mo86 
   42  87  7.023954E-29 mo87 
   42  88  7.108770E-29 mo88 
   42  89  6.998503E-29 mo89 
   42  90  1.284268E-28 mo90 
   43  89  5.500753E-29 tc89 
   43  90  6.289961E-29 tc90 
   43  91  6.604227E-29 tc91 
    0   1  1.631713E-11 neut 
    1   1  5.642750E-04 prot 
    2   4  2.466204E-04 he4  
