   32  72  1.089203E-28 ge72 
   32  73  3.693738E-29 ge73 
   32  74  7.069973E-29 ge74 
   32  75  2.228238E-29 ge75 
   32  76  4.439320E-29 ge76 
   32  77  6.952717E-30 ge77 
   32  78  2.984671E-29 ge78 
   33  65  8.748191E-18 as65 
   33  66  1.620683E-16 as66 
   33  67  2.409081E-16 as67 
   33  68  3.334368E-18 as68 
   33  69  3.207380E-18 as69 
   33  70  1.697995E-21 as70 
   33  71  1.120002E-22 as71 
   33  72  5.024854E-27 as72 
   33  73  2.627127E-28 as73 
   33  74  5.563494E-29 as74 
   33  75  1.229787E-28 as75 
   33  76  3.713720E-29 as76 
   33  77  8.114815E-29 as77 
   33  78  1.721786E-29 as78 
   33  79  3.855508E-29 as79 
   34  67  1.748549E-19 se67 
   34  68  9.843740E-18 se68 
   34  69  1.664226E-19 se69 
   34  70  2.127651E-18 se70 
   34  71  1.587026E-20 se71 
   34  72  3.381279E-21 se72 
   34  73  1.150682E-24 se73 
   34  74  1.746351E-25 se74 
   34  75  3.617143E-28 se75 
   34  76  3.656174E-28 se76 
   34  77  9.246410E-29 se77 
   34  78  1.182545E-28 se78 
   34  79  3.957326E-29 se79 
   34  80  7.082641E-29 se80 
   34  81  2.223955E-29 se81 
   34  82  9.060915E-29 se82 
   34  83  3.557084E-31 se83 
   35  68  1.951116E-26 br68 
   35  69  1.308622E-23 br69 
   35  70  5.224609E-24 br70 
   35  71  1.450064E-21 br71 
   35  72  1.774072E-23 br72 
   35  73  3.350071E-23 br73 
   35  74  9.975353E-26 br74 
   35  75  7.660661E-26 br75 
   35  76  3.968017E-28 br76 
   35  77  1.884614E-27 br77 
   35  78  6.418784E-29 br78 
   35  79  1.483946E-28 br79 
   35  80  8.456603E-29 br80 
   35  81  1.454154E-28 br81 
   35  82  7.944323E-29 br82 
   35  83  6.278597E-29 br83 
   36  69  1.611349E-31 kr69 
   36  70  2.501909E-28 kr70 
   36  71  2.566532E-27 kr71 
   36  72  1.178989E-23 kr72 
   36  73  2.955935E-24 kr73 
   36  74  1.599312E-23 kr74 
   36  75  3.168002E-25 kr75 
   36  76  1.061554E-24 kr76 
   36  77  5.923904E-26 kr77 
   36  78  6.098472E-25 kr78 
   36  79  1.380091E-27 kr79 
   36  80  3.236059E-27 kr80 
