   29  69  3.427946E-29 cu69 
   30  57  1.465318E-18 zn57 
   30  58  3.452738E-11 zn58 
   30  59  2.746725E-09 zn59 
   30  60  3.233327E-06 zn60 
   30  61  9.208453E-08 zn61 
   30  62  1.005928E-07 zn62 
   30  63  3.428411E-11 zn63 
   30  64  3.186752E-12 zn64 
   30  65 -6.123363E-17 zn65 
   30  66  5.474486E-20 zn66 
   30  67 -1.642957E-25 zn67 
   30  68  2.912770E-29 zn68 
   30  69  3.367061E-29 zn69 
   30  70  3.705200E-29 zn70 
   30  71  3.288620E-29 zn71 
   30  72  3.595573E-29 zn72 
   31  59  9.130547E-20 ga59 
   31  60  1.238295E-16 ga60 
   31  61  6.057280E-13 ga61 
   31  62  4.094449E-11 ga62 
   31  63  2.049460E-10 ga63 
   31  64  4.983322E-13 ga64 
   31  65  1.839578E-13 ga65 
   31  66 -4.635361E-17 ga66 
   31  67 -1.638900E-19 ga67 
   31  68 -2.689680E-23 ga68 
   31  69 -1.169195E-26 ga69 
   31  70  3.712318E-29 ga70 
   31  71  3.407519E-29 ga71 
   31  72  3.428731E-29 ga72 
   31  73  3.732097E-29 ga73 
   31  74  3.563876E-29 ga74 
   31  75  3.753448E-29 ga75 
   32  62  1.959897E-17 ge62 
   32  63  3.972189E-14 ge63 
   32  64  8.613193E-12 ge64 
   32  65  2.081432E-14 ge65 
   32  66  2.187093E-13 ge66 
   32  67 -2.894880E-16 ge67 
   32  68 -5.285617E-18 ge68 
   32  69 -7.160209E-21 ge69 
   32  70 -3.033833E-24 ge70 
   32  71 -3.185986E-28 ge71 
   32  72  3.610942E-29 ge72 
   32  73  3.729297E-29 ge73 
   32  74  3.673042E-29 ge74 
   32  75  3.707922E-29 ge75 
   32  76  3.988693E-29 ge76 
   32  77  3.664354E-29 ge77 
   32  78  3.938619E-29 ge78 
   33  65  6.660354E-18 as65 
   33  66  3.417880E-17 as66 
   33  67  5.572246E-17 as67 
   33  68 -1.682355E-18 as68 
   33  69 -9.939473E-19 as69 
   33  70 -1.388540E-21 as70 
   33  71 -2.617657E-23 as71 
   33  72 -2.193938E-27 as72 
   33  73  5.874261E-29 as73 
   33  74  3.574085E-29 as74 
   33  75  3.918455E-29 as75 
   33  76  3.906589E-29 as76 
   33  77  3.822594E-29 as77 
   33  78  3.796172E-29 as78 
   33  79  4.010154E-29 as79 
   34  67  2.670532E-20 se67 
   34  68  1.423869E-18 se68 
   34  69 -9.598117E-20 se69 
   34  70 -4.924610E-19 se70 
   34  71 -1.572868E-20 se71 
   34  72 -1.820539E-21 se72 
   34  73 -1.161174E-24 se73 
   34  74 -1.172926E-26 se74 
   34  75  5.050324E-29 se75 
   34  76  3.816488E-29 se76 
   34  77  3.905010E-29 se77 
   34  78  3.752511E-29 se78 
   34  79  4.020430E-29 se79 
   34  80  4.220938E-29 se80 
   34  81  4.044379E-29 se81 
   34  82  4.563974E-29 se82 
   34  83  3.800461E-29 se83 
   35  68 -1.973542E-27 br68 
   35  69 -8.822374E-25 br69 
   35  70 -2.626041E-24 br70 
   35  71 -6.558128E-22 br71 
   35  72 -1.783485E-23 br72 
   35  73 -1.909138E-23 br73 
   35  74 -1.146364E-25 br74 
   35  75 -9.771715E-27 br75 
   35  76  4.845967E-29 br76 
   35  77  4.052871E-29 br77 
   35  78  3.880750E-29 br78 
   35  79  4.010707E-29 br79 
   35  80  4.057274E-29 br80 
   35  81  4.379332E-29 br81 
   35  82  4.442580E-29 br82 
   35  83  3.777884E-29 br83 
   36  69  1.698563E-29 kr69 
   36  70  5.514023E-30 kr70 
   36  71 -1.277693E-27 kr71 
   36  72 -6.141762E-24 kr72 
   36  73 -3.306461E-24 kr73 
   36  74 -1.221139E-23 kr74 
   36  75 -4.709847E-25 kr75 
   36  76 -2.776158E-25 kr76 
   36  77 -4.489623E-28 kr77 
   36  78  9.560362E-28 kr78 
   36  79  4.334721E-29 kr79 
   36  80  5.775496E-29 kr80 
   36  81  4.508024E-29 kr81 
   36  82  4.276556E-29 kr82 
   36  83  4.022821E-29 kr83 
   36  84  4.373317E-29 kr84 
   36  85  4.418406E-29 kr85 
   36  86  5.425387E-29 kr86 
   36  87  3.847337E-29 kr87 
   37  73  1.002451E-29 rb73 
   37  74 -2.208821E-28 rb74 
   37  75 -5.373131E-27 rb75 
   37  76 -1.373045E-27 rb76 
   37  77 -2.272722E-27 rb77 
   37  78  3.732143E-29 rb78 
   37  79  1.941631E-28 rb79 
   37  80  4.189057E-29 rb80 
   37  81  8.376996E-29 rb81 
   37  82  4.496037E-29 rb82 
   37  83  3.954303E-29 rb83 
   37  84  4.481800E-29 rb84 
   37  85  2.848134E-28 rb85 
   38  74  2.474989E-29 sr74 
   38  75  2.948579E-29 sr75 
   38  76 -8.042598E-29 sr76 
   38  77 -1.179198E-28 sr77 
   38  78 -8.207798E-28 sr78 
   38  79  9.509356E-30 sr79 
   38  80  5.588338E-28 sr80 
   38  81  2.061678E-28 sr81 
   38  82  3.241776E-27 sr82 
   38  83  5.834480E-29 sr83 
   38  84  2.087312E-28 sr84 
   39  75  7.482828E-30 y75  
   39  76  7.040754E-30 y76  
   39  77  1.190885E-29 y77  
   39  78  1.737457E-29 y78  
   39  79  2.938463E-29 y79  
   39  80  2.679588E-29 y80  
   39  81  3.654582E-29 y81  
   39  82  3.897912E-29 y82  
   39  83  2.682595E-28 y83  
   39  84  4.303557E-29 y84  
   39  85  1.802914E-28 y85  
   39  86  4.529768E-29 y86  
   39  87  4.673863E-29 y87  
   40  78  2.194394E-29 zr78 
   40  79  2.681653E-29 zr79 
   40  80  3.216266E-29 zr80 
   40  81  2.927308E-29 zr81 
   40  82  4.357211E-29 zr82 
   40  83  4.679294E-29 zr83 
   40  84  1.074866E-28 zr84 
   40  85  7.266046E-29 zr85 
   40  86  1.622159E-27 zr86 
   40  87  1.324447E-28 zr87 
   40  88  1.200708E-27 zr88 
   40  89  5.208216E-29 zr89 
   40  90  6.528683E-29 zr90 
   41  82  1.402041E-29 nb82 
   41  83  2.966631E-29 nb83 
   41  84  2.697344E-29 nb84 
   41  85  3.166439E-29 nb85 
   41  86  4.101971E-29 nb86 
   41  87  1.214339E-28 nb87 
   41  88  4.702048E-29 nb88 
   41  89  4.359061E-28 nb89 
   41  90  6.128425E-29 nb90 
   42  83  2.261628E-29 mo83 
   42  84  2.813399E-29 mo84 
   42  85  3.766575E-29 mo85 
   42  86  4.334244E-29 mo86 
   42  87  4.645198E-29 mo87 
   42  88  6.262675E-29 mo88 
   42  89  6.274431E-29 mo89 
   42  90  2.807100E-27 mo90 
   43  89  3.149492E-29 tc89 
   43  90  3.799783E-29 tc90 
   43  91  5.606973E-29 tc91 
    0   1  3.400079E-12 neut 
    1   1  1.483854E-03 prot 
    2   4  2.222357E-04 he4  
